date,arm,metric,value
2026-04-02,gate_first_noveto,top20_ret_fwd_5d_gross,0.07185505667083768
2026-04-02,gate_first_noveto,top20_ret_fwd_5d_net,0.07085505667083768
2026-04-02,gate_first_noveto,top50_ret_fwd_5d_gross,0.05585227049929741
2026-04-02,gate_first_noveto,top50_ret_fwd_5d_net,0.05485227049929741
2026-04-02,gate_first_noveto,top20_ret_fwd_5d_cs_gross,0.030705970814957257
2026-04-02,gate_first_noveto,top20_ret_fwd_5d_cs_net,0.029705970814957256
2026-04-02,gate_first_noveto,top50_ret_fwd_5d_cs_gross,0.014703184643416996
2026-04-02,gate_first_noveto,top50_ret_fwd_5d_cs_net,0.013703184643416997
2026-04-02,gate_first_noveto,precision_at_20_excess,0.65
2026-04-02,gate_first_noveto,precision_at_50_excess,0.56
2026-04-02,gate_first,veto_count,0.0
2026-04-02,gate_first,veto_realized_excess,
2026-04-08,base_only,rank_ic_ret_fwd_3d,0.27056411209210557
2026-04-08,base_only,top20_ret_fwd_3d_gross,0.04336986511909799
2026-04-08,base_only,top20_ret_fwd_3d_net,0.04236986511909799
2026-04-08,base_only,top50_ret_fwd_3d_gross,0.035106453588578564
2026-04-08,base_only,top50_ret_fwd_3d_net,0.03410645358857856
2026-04-08,base_only,top20_ret_fwd_3d_cs_gross,0.02030083593029793
2026-04-08,base_only,top20_ret_fwd_3d_cs_net,0.019300835930297928
2026-04-08,base_only,top50_ret_fwd_3d_cs_gross,0.012037424399778507
2026-04-08,base_only,top50_ret_fwd_3d_cs_net,0.011037424399778506
2026-04-08,base_only,top20_ret_fwd_5d_gross,0.04961494291321923
2026-04-08,base_only,top20_ret_fwd_5d_net,0.04861494291321923
2026-04-08,base_only,top50_ret_fwd_5d_gross,0.03656575338189419
2026-04-08,base_only,top50_ret_fwd_5d_net,0.03556575338189419
2026-04-08,base_only,top20_ret_fwd_5d_cs_gross,0.02387563161138125
2026-04-08,base_only,top20_ret_fwd_5d_cs_net,0.022875631611381248
2026-04-08,base_only,top50_ret_fwd_5d_cs_gross,0.010826442080056202
2026-04-08,base_only,top50_ret_fwd_5d_cs_net,0.009826442080056202
2026-04-08,base_only,precision_at_20_excess,0.55
2026-04-08,base_only,precision_at_50_excess,0.58
2026-04-08,recent_only,rank_ic_ret_fwd_3d,0.15340966920026555
2026-04-08,recent_only,top20_ret_fwd_3d_gross,0.06707636135741993
2026-04-08,recent_only,top20_ret_fwd_3d_net,0.06607636135741993
2026-04-08,recent_only,top50_ret_fwd_3d_gross,0.045222994335354885
2026-04-08,recent_only,top50_ret_fwd_3d_net,0.044222994335354884
2026-04-08,recent_only,top20_ret_fwd_3d_cs_gross,0.04400733216861986
2026-04-08,recent_only,top20_ret_fwd_3d_cs_net,0.043007332168619856
2026-04-08,recent_only,top50_ret_fwd_3d_cs_gross,0.02215396514655483
2026-04-08,recent_only,top50_ret_fwd_3d_cs_net,0.021153965146554828
2026-04-08,recent_only,top20_ret_fwd_5d_gross,0.06498218109840759
2026-04-08,recent_only,top20_ret_fwd_5d_net,0.06398218109840759
2026-04-08,recent_only,top50_ret_fwd_5d_gross,0.04582580252431399
2026-04-08,recent_only,top50_ret_fwd_5d_net,0.044825802524313986
2026-04-08,recent_only,top20_ret_fwd_5d_cs_gross,0.03924286979656959
2026-04-08,recent_only,top20_ret_fwd_5d_cs_net,0.03824286979656959
2026-04-08,recent_only,top50_ret_fwd_5d_cs_gross,0.020086491222475994
2026-04-08,recent_only,top50_ret_fwd_5d_cs_net,0.019086491222475993
2026-04-08,recent_only,precision_at_20_excess,0.7
2026-04-08,recent_only,precision_at_50_excess,0.56
2026-04-08,gate_first,rank_ic_ret_fwd_3d,0.3260539753993073
2026-04-08,gate_first,top20_ret_fwd_3d_gross,0.04191660009851377
2026-04-08,gate_first,top20_ret_fwd_3d_net,0.04091660009851377
2026-04-08,gate_first,top50_ret_fwd_3d_gross,0.04664254669215905
2026-04-08,gate_first,top50_ret_fwd_3d_net,0.04564254669215905
2026-04-08,gate_first,top20_ret_fwd_3d_cs_gross,0.01884757090971371
2026-04-08,gate_first,top20_ret_fwd_3d_cs_net,0.01784757090971371
2026-04-08,gate_first,top50_ret_fwd_3d_cs_gross,0.02357351750335899
2026-04-08,gate_first,top50_ret_fwd_3d_cs_net,0.022573517503358988
2026-04-08,gate_first,top20_ret_fwd_5d_gross,0.04320062821964369
2026-04-08,gate_first,top20_ret_fwd_5d_net,0.04220062821964369
2026-04-08,gate_first,top50_ret_fwd_5d_gross,0.047752956135091444
2026-04-08,gate_first,top50_ret_fwd_5d_net,0.04675295613509144
2026-04-08,gate_first,top20_ret_fwd_5d_cs_gross,0.017461316917805704
2026-04-08,gate_first,top20_ret_fwd_5d_cs_net,0.016461316917805703
2026-04-08,gate_first,top50_ret_fwd_5d_cs_gross,0.022013644833253458
2026-04-08,gate_first,top50_ret_fwd_5d_cs_net,0.021013644833253457
2026-04-08,gate_first,precision_at_20_excess,0.55
2026-04-08,gate_first,precision_at_50_excess,0.6
2026-04-08,rrf,rank_ic_ret_fwd_3d,0.29621900304236903
2026-04-08,rrf,top20_ret_fwd_3d_gross,0.059045328913562914
2026-04-08,rrf,top20_ret_fwd_3d_net,0.05804532891356291
2026-04-08,rrf,top50_ret_fwd_3d_gross,0.04559162306789448
2026-04-08,rrf,top50_ret_fwd_3d_net,0.04459162306789448
2026-04-08,rrf,top20_ret_fwd_3d_cs_gross,0.035976299724762864
2026-04-08,rrf,top20_ret_fwd_3d_cs_net,0.03497629972476286
2026-04-08,rrf,top50_ret_fwd_3d_cs_gross,0.02252259387909442
2026-04-08,rrf,top50_ret_fwd_3d_cs_net,0.02152259387909442
2026-04-08,rrf,top20_ret_fwd_5d_gross,0.06110609826997039
2026-04-08,rrf,top20_ret_fwd_5d_net,0.06010609826997039
2026-04-08,rrf,top50_ret_fwd_5d_gross,0.044478616937359876
2026-04-08,rrf,top50_ret_fwd_5d_net,0.043478616937359875
2026-04-08,rrf,top20_ret_fwd_5d_cs_gross,0.03536678696813239
2026-04-08,rrf,top20_ret_fwd_5d_cs_net,0.03436678696813239
2026-04-08,rrf,top50_ret_fwd_5d_cs_gross,0.018739305635521886
2026-04-08,rrf,top50_ret_fwd_5d_cs_net,0.017739305635521885
2026-04-08,rrf,precision_at_20_excess,0.6
2026-04-08,rrf,precision_at_50_excess,0.58
2026-04-08,fixed_weight_0.3,rank_ic_ret_fwd_3d,0.21945422947000387
2026-04-08,fixed_weight_0.3,top20_ret_fwd_3d_gross,0.05682690375447989
2026-04-08,fixed_weight_0.3,top20_ret_fwd_3d_net,0.05582690375447989
2026-04-08,fixed_weight_0.3,top50_ret_fwd_3d_gross,0.04377896020834617
2026-04-08,fixed_weight_0.3,top50_ret_fwd_3d_net,0.04277896020834617
2026-04-08,fixed_weight_0.3,top20_ret_fwd_3d_cs_gross,0.03375787456567984
2026-04-08,fixed_weight_0.3,top20_ret_fwd_3d_cs_net,0.03275787456567984
2026-04-08,fixed_weight_0.3,top50_ret_fwd_3d_cs_gross,0.02070993101954612
